country_name,indicator_name,year,gdp,growth_rate,recession
Ecuador,Annual GDP growth (percent change),2023,1.4,-51.724137931034484,True
Egypt,Annual GDP growth (percent change),1981,2.2,-35.29411764705882,True
Egypt,Annual GDP growth (percent change),1984,8.0,-10.1123595505618,True
Egypt,Annual GDP growth (percent change),1985,7.4,-7.499999999999996,True
Egypt,Annual GDP growth (percent change),1986,4.8,-35.135135135135144,True
Egypt,Annual GDP growth (percent change),1987,4.3,-10.416666666666663,True
Egypt,Annual GDP growth (percent change),1988,4.0,-6.976744186046513,True
Egypt,Annual GDP growth (percent change),1989,3.0,-25.0,True
Egypt,Annual GDP growth (percent change),1990,2.3,-23.33333333333334,True
Egypt,Annual GDP growth (percent change),1991,2.1,-8.695652173913038,True
Egypt,Annual GDP growth (percent change),1992,0.3,-85.71428571428572,True
Egypt,Annual GDP growth (percent change),1999,6.1,-18.666666666666675,True
Egypt,Annual GDP growth (percent change),2000,5.4,-11.475409836065564,True
Egypt,Annual GDP growth (percent change),2001,3.5,-35.18518518518518,True
Egypt,Annual GDP growth (percent change),2002,3.2,-8.571428571428562,True
Egypt,Annual GDP growth (percent change),2009,4.7,-34.72222222222222,True
Egypt,Annual GDP growth (percent change),2011,1.8,-64.70588235294117,True
Egypt,Annual GDP growth (percent change),2014,2.9,-12.121212121212121,True
Egypt,Annual GDP growth (percent change),2016,4.3,-2.272727272727282,True
Egypt,Annual GDP growth (percent change),2017,4.2,-2.3255813953488302,True
Egypt,Annual GDP growth (percent change),2020,3.6,-34.54545454545455,True
Egypt,Annual GDP growth (percent change),2021,3.3,-8.333333333333337,True
Egypt,Annual GDP growth (percent change),2023,4.2,-37.31343283582089,True
Egypt,Annual GDP growth (percent change),2024,3.6,-14.28571428571429,True
El Salvador,Annual GDP growth (percent change),1981,-5.7,-33.72093023255813,True
El Salvador,Annual GDP growth (percent change),1983,1.5,-123.80952380952381,True
El Salvador,Annual GDP growth (percent change),1984,1.3,-13.33333333333333,True
El Salvador,Annual GDP growth (percent change),1985,0.6,-53.846153846153854,True
El Salvador,Annual GDP growth (percent change),1986,0.2,-66.66666666666666,True
El Salvador,Annual GDP growth (percent change),1988,1.9,-24.0,True
El Salvador,Annual GDP growth (percent change),1989,1.0,-47.36842105263158,True
El Salvador,Annual GDP growth (percent change),1991,1.5,-68.75,True
El Salvador,Annual GDP growth (percent change),1993,5.8,-17.14285714285715,True
El Salvador,Annual GDP growth (percent change),1994,4.7,-18.965517241379303,True
El Salvador,Annual GDP growth (percent change),1996,0.8,-82.97872340425532,True
El Salvador,Annual GDP growth (percent change),1998,2.7,-12.903225806451612,True
El Salvador,Annual GDP growth (percent change),1999,2.2,-18.518518518518512,True
El Salvador,Annual GDP growth (percent change),2000,1.1,-50.0,True
El Salvador,Annual GDP growth (percent change),2001,0.9,-18.181818181818187,True
El Salvador,Annual GDP growth (percent change),2004,0.9,-43.75,True
El Salvador,Annual GDP growth (percent change),2007,1.8,-59.09090909090909,True
El Salvador,Annual GDP growth (percent change),2009,-2.1,-200.0,True
El Salvador,Annual GDP growth (percent change),2010,2.1,-200.0,True
El Salvador,Annual GDP growth (percent change),2012,2.8,-26.315789473684216,True
El Salvador,Annual GDP growth (percent change),2013,2.2,-21.42857142857142,True
El Salvador,Annual GDP growth (percent change),2014,1.7,-22.72727272727274,True
El Salvador,Annual GDP growth (percent change),2017,2.3,-8.000000000000007,True
El Salvador,Annual GDP growth (percent change),2020,-7.9,-416.0,True
El Salvador,Annual GDP growth (percent change),2021,11.2,-241.77215189873414,True
El Salvador,Annual GDP growth (percent change),2022,2.6,-76.78571428571428,True
El Salvador,Annual GDP growth (percent change),2023,2.2,-15.384615384615385,True
El Salvador,Annual GDP growth (percent change),2024,1.9,-13.636363636363647,True
Eritrea,Annual GDP growth (percent change),1995,2.3,-88.99521531100478,True
Eritrea,Annual GDP growth (percent change),1997,7.9,-13.186813186813184,True
Eritrea,Annual GDP growth (percent change),1998,2.0,-74.68354430379746,True
Eritrea,Annual GDP growth (percent change),1999,0.2,-90.0,True
Eritrea,Annual GDP growth (percent change),2000,-12.4,-6300.0,True
Eritrea,Annual GDP growth (percent change),2001,8.8,-170.96774193548387,True
Eritrea,Annual GDP growth (percent change),2002,3.0,-65.90909090909092,True
Eritrea,Annual GDP growth (percent change),2003,-2.7,-190.0,True
Eritrea,Annual GDP growth (percent change),2004,1.5,-155.55555555555554,True
Eritrea,Annual GDP growth (percent change),2006,-1.0,-138.46153846153845,True
Eritrea,Annual GDP growth (percent change),2007,1.4,-240.0,True
Eritrea,Annual GDP growth (percent change),2008,-19.4,-1485.7142857142858,True
Eritrea,Annual GDP growth (percent change),2009,12.2,-162.88659793814432,True
Eritrea,Annual GDP growth (percent change),2010,10.9,-10.655737704918023,True
Eritrea,Annual GDP growth (percent change),2012,1.9,-92.60700389105058,True
Eritrea,Annual GDP growth (percent change),2013,-10.5,-652.6315789473684,True
Eritrea,Annual GDP growth (percent change),2014,30.9,-394.2857142857143,True
Eritrea,Annual GDP growth (percent change),2015,-20.6,-166.66666666666669,True
Eritrea,Annual GDP growth (percent change),2016,7.4,-135.92233009708738,True
Eritrea,Annual GDP growth (percent change),2017,-10.0,-235.13513513513513,True
Eritrea,Annual GDP growth (percent change),2018,13.0,-229.99999999999997,True
Eritrea,Annual GDP growth (percent change),2019,3.8,-70.76923076923077,True
Estonia,Annual GDP growth (percent change),1995,2.2,-237.5,True
Estonia,Annual GDP growth (percent change),1998,4.3,-66.92307692307693,True
Estonia,Annual GDP growth (percent change),1999,-0.4,-109.30232558139534,True
Estonia,Annual GDP growth (percent change),2000,10.1,-2624.9999999999995,True
Estonia,Annual GDP growth (percent change),2001,6.0,-40.5940594059406,True
Estonia,Annual GDP growth (percent change),2004,6.8,-10.526315789473683,True
Estonia,Annual GDP growth (percent change),2007,7.6,-22.44897959183675,True
Estonia,Annual GDP growth (percent change),2008,-5.1,-167.10526315789474,True
Estonia,Annual GDP growth (percent change),2010,2.4,-116.43835616438356,True
Estonia,Annual GDP growth (percent change),2012,3.2,-56.16438356164384,True
Estonia,Annual GDP growth (percent change),2013,1.5,-53.125,True
Estonia,Annual GDP growth (percent change),2015,1.9,-36.66666666666667,True
Estonia,Annual GDP growth (percent change),2018,3.8,-34.48275862068966,True
Estonia,Annual GDP growth (percent change),2020,-1.0,-125.0,True
Estonia,Annual GDP growth (percent change),2021,7.2,-819.9999999999999,True
Estonia,Annual GDP growth (percent change),2022,-0.5,-106.94444444444444,True
Estonia,Annual GDP growth (percent change),2024,2.4,-204.34782608695653,True
Eswatini,Annual GDP growth (percent change),1981,6.9,-281.57894736842104,True
Eswatini,Annual GDP growth (percent change),1982,1.4,-79.71014492753623,True
Eswatini,Annual GDP growth (percent change),1983,-0.5,-135.71428571428572,True
Eswatini,Annual GDP growth (percent change),1984,2.5,-600.0,True
Eswatini,Annual GDP growth (percent change),1985,1.9,-24.0,True
Eswatini,Annual GDP growth (percent change),1987,10.0,-46.23655913978495,True
Eswatini,Annual GDP growth (percent change),1988,7.6,-24.0,True
Eswatini,Annual GDP growth (percent change),1991,1.8,-81.81818181818181,True
Eswatini,Annual GDP growth (percent change),1993,3.1,-3.125,True
Eswatini,Annual GDP growth (percent change),1994,2.4,-22.580645161290324,True
Eswatini,Annual GDP growth (percent change),1996,3.8,-20.833333333333336,True
Eswatini,Annual GDP growth (percent change),1997,3.1,-18.421052631578938,True
Eswatini,Annual GDP growth (percent change),1998,2.6,-16.129032258064512,True
Eswatini,Annual GDP growth (percent change),2000,1.8,-40.0,True
Eswatini,Annual GDP growth (percent change),2001,1.1,-38.888888888888886,True
Eswatini,Annual GDP growth (percent change),2003,3.9,-11.363636363636376,True
Eswatini,Annual GDP growth (percent change),2004,3.6,-7.692307692307687,True
Eswatini,Annual GDP growth (percent change),2007,4.4,-26.66666666666666,True
Eswatini,Annual GDP growth (percent change),2008,0.8,-81.81818181818181,True
Eswatini,Annual GDP growth (percent change),2011,2.2,-42.10526315789473,True
Eswatini,Annual GDP growth (percent change),2013,3.9,-27.77777777777778,True
Eswatini,Annual GDP growth (percent change),2014,0.9,-76.92307692307692,True
Eswatini,Annual GDP growth (percent change),2016,1.1,-50.0,True
Eswatini,Annual GDP growth (percent change),2020,-1.6,-159.25925925925927,True
Eswatini,Annual GDP growth (percent change),2021,7.9,-593.75,True
Eswatini,Annual GDP growth (percent change),2022,3.6,-54.43037974683544,True
Eswatini,Annual GDP growth (percent change),2023,3.1,-13.888888888888884,True
Fiji,Annual GDP growth (percent change),1981,6.0,-452.94117647058823,True
Fiji,Annual GDP growth (percent change),1982,-1.1,-118.33333333333333,True
Fiji,Annual GDP growth (percent change),1984,10.1,-340.4761904761905,True
Fiji,Annual GDP growth (percent change),1985,-3.8,-137.6237623762376,True
Fiji,Annual GDP growth (percent change),1986,6.6,-273.6842105263158,True
Fiji,Annual GDP growth (percent change),1987,-7.2,-209.0909090909091,True
Fiji,Annual GDP growth (percent change),1988,3.5,-148.61111111111111,True
Fiji,Annual GDP growth (percent change),1990,5.8,-58.27338129496403,True
Fiji,Annual GDP growth (percent change),1991,-2.7,-146.55172413793105,True
Fiji,Annual GDP growth (percent change),1992,6.1,-325.9259259259259,True
Fiji,Annual GDP growth (percent change),1993,2.6,-57.377049180327866,True
Fiji,Annual GDP growth (percent change),1995,2.6,-49.019607843137244,True
Fiji,Annual GDP growth (percent change),1997,-2.4,-150.0,True
Fiji,Annual GDP growth (percent change),1998,1.3,-154.16666666666669,True
Fiji,Annual GDP growth (percent change),2000,-1.7,-119.54022988505749,True
Fiji,Annual GDP growth (percent change),2001,1.9,-211.76470588235296,True
Fiji,Annual GDP growth (percent change),2003,0.8,-75.0,True
Fiji,Annual GDP growth (percent change),2005,-1.3,-124.07407407407408,True
Fiji,Annual GDP growth (percent change),2006,1.9,-246.15384615384616,True
Fiji,Annual GDP growth (percent change),2007,-0.9,-147.3684210526316,True
Fiji,Annual GDP growth (percent change),2008,1.0,-211.11111111111111,True
Fiji,Annual GDP growth (percent change),2009,-1.4,-240.0,True
Fiji,Annual GDP growth (percent change),2010,3.0,-314.2857142857143,True
Fiji,Annual GDP growth (percent change),2011,2.7,-9.999999999999998,True
Fiji,Annual GDP growth (percent change),2012,1.4,-48.14814814814815,True
Fiji,Annual GDP growth (percent change),2015,4.5,-19.64285714285714,True
Fiji,Annual GDP growth (percent change),2016,2.4,-46.666666666666664,True
Fiji,Annual GDP growth (percent change),2018,3.8,-29.62962962962964,True
Fiji,Annual GDP growth (percent change),2019,-0.6,-115.78947368421053,True
Fiji,Annual GDP growth (percent change),2021,-4.9,-71.17647058823529,True
Fiji,Annual GDP growth (percent change),2022,20.0,-508.16326530612247,True
Fiji,Annual GDP growth (percent change),2023,7.5,-62.5,True
Fiji,Annual GDP growth (percent change),2024,3.9,-48.0,True
Finland,Annual GDP growth (percent change),1981,1.3,-77.19298245614034,True
Finland,Annual GDP growth (percent change),1986,2.7,-22.857142857142854,True
Finland,Annual GDP growth (percent change),1989,5.1,-1.9230769230769384,True
Finland,Annual GDP growth (percent change),1990,0.2,-96.07843137254902,True
Finland,Annual GDP growth (percent change),1991,-5.9,-3050.0,True
Finland,Annual GDP growth (percent change),1992,-3.3,-44.067796610169495,True
Finland,Annual GDP growth (percent change),1993,-0.7,-78.78787878787878,True
Finland,Annual GDP growth (percent change),1994,4.0,-671.4285714285714,True
Finland,Annual GDP growth (percent change),1996,3.7,-11.904761904761907,True
Finland,Annual GDP growth (percent change),1998,5.5,-12.698412698412698,True
Finland,Annual GDP growth (percent change),1999,4.4,-19.999999999999996,True
Finland,Annual GDP growth (percent change),2001,2.6,-55.172413793103445,True
Finland,Annual GDP growth (percent change),2002,1.7,-34.61538461538461,True
Finland,Annual GDP growth (percent change),2005,2.8,-30.000000000000004,True
Finland,Annual GDP growth (percent change),2008,0.8,-84.90566037735849,True
Finland,Annual GDP growth (percent change),2009,-8.1,-1112.4999999999998,True
Finland,Annual GDP growth (percent change),2010,3.2,-139.50617283950618,True
Finland,Annual GDP growth (percent change),2011,2.5,-21.875,True
Finland,Annual GDP growth (percent change),2012,-1.4,-156.0,True
Finland,Annual GDP growth (percent change),2013,-0.9,-35.71428571428571,True
Finland,Annual GDP growth (percent change),2014,-0.4,-55.55555555555556,True
Finland,Annual GDP growth (percent change),2015,0.5,-225.0,True
Finland,Annual GDP growth (percent change),2018,1.1,-65.625,True
Finland,Annual GDP growth (percent change),2020,-2.4,-300.0,True
Finland,Annual GDP growth (percent change),2021,3.2,-233.33333333333334,True
Finland,Annual GDP growth (percent change),2022,1.6,-50.0,True
Finland,Annual GDP growth (percent change),2023,-0.1,-106.25,True
Finland,Annual GDP growth (percent change),2024,1.0,-1100.0,True
France,Annual GDP growth (percent change),1981,1.1,-38.888888888888886,True
France,Annual GDP growth (percent change),1983,1.2,-52.0,True
France,Annual GDP growth (percent change),1989,4.5,-2.1739130434782483,True
France,Annual GDP growth (percent change),1990,2.9,-35.555555555555564,True
France,Annual GDP growth (percent change),1991,1.1,-62.06896551724137,True
France,Annual GDP growth (percent change),1993,-0.7,-146.66666666666666,True
France,Annual GDP growth (percent change),1994,2.4,-442.8571428571429,True
France,Annual GDP growth (percent change),1995,2.2,-8.333333333333325,True
France,Annual GDP growth (percent change),1996,1.3,-40.90909090909092,True
France,Annual GDP growth (percent change),1999,3.3,-8.333333333333337,True
France,Annual GDP growth (percent change),2001,1.9,-53.65853658536586,True
France,Annual GDP growth (percent change),2002,1.2,-36.8421052631579,True
France,Annual GDP growth (percent change),2003,0.8,-33.33333333333333,True
France,Annual GDP growth (percent change),2005,1.7,-32.00000000000001,True
France,Annual GDP growth (percent change),2007,2.4,-11.111111111111116,True
France,Annual GDP growth (percent change),2008,0.1,-95.83333333333334,True
France,Annual GDP growth (percent change),2009,-2.8,-2899.9999999999995,True
France,Annual GDP growth (percent change),2010,1.8,-164.28571428571428,True
France,Annual GDP growth (percent change),2012,0.4,-81.81818181818181,True
France,Annual GDP growth (percent change),2018,1.8,-28.000000000000004,True
France,Annual GDP growth (percent change),2020,-7.7,-505.2631578947369,True
France,Annual GDP growth (percent change),2021,6.4,-183.11688311688312,True
France,Annual GDP growth (percent change),2022,2.5,-60.9375,True
France,Annual GDP growth (percent change),2023,1.0,-60.0,True
Gabon,Annual GDP growth (percent change),1981,-4.0,-inf,True
Gabon,Annual GDP growth (percent change),1982,4.1,-202.5,True
Gabon,Annual GDP growth (percent change),1983,2.0,-51.21951219512195,True
Gabon,Annual GDP growth (percent change),1986,-2.1,-136.20689655172413,True
Gabon,Annual GDP growth (percent change),1988,3.5,-122.72727272727273,True
